StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q298_1,Q336_1,Q334_1,Q208_1,Q208_5,Q208_6,Q208_7,Q208_8,Q208_9,Q208_10,Q216_1,Q337_1,Q339_1,Q195_1,Q195_5,Q195_6,Q195_7,Q195_8,Q195_9,Q195_10,Q305_1,Q338_1,Q340_1,Q304_1,Q304_5,Q304_6,Q304_7,Q304_8,Q304_9,Q304_10,Q4_1,Q323_1,Q324_1,Q9_1,Q9_2,Q9_3,Q12_1,Q13_1,Q326_1,Q448_1,Q449_1,Q450_1,Q453_1,Q453_2,Q453_3,Q455_1,Q456_1,Q457_1,Q412_1,Q413_1,Q413_5,Q413_6,Q413_7,Q413_8,Q413_9,Q413_10,Q414_1,Q415_1,Q415_5,Q415_6,Q415_7,Q415_8,Q415_9,Q415_10,Q418_1,Q419_1,Q419_5,Q419_6,Q419_7,Q419_8,Q419_9,Q419_10,Like_Free_R,Hard_Free_R,Pol_High_1,Age_High,Gender_High,Race_High,School_High,Debrief,id
2024-10-21 13:03:14,2024-10-21 14:56:14,IP Address,161.130.189.228,100,6780,True,2024-10-21 14:56:15,R_5GtjV9PLODB7BYZ,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Agree,Agree,50,25,16,23,-20,21,18,21,32,28,-37,23,30,17,-22,14,17,30,32,22,-15,31,19,17,15,-19,-12,18,-11,21,41,-37,35,Not Surprised,Very Surprised,Not Surprised,41,-30,30,,,,,,,,,,29,26,-25,22,27,21,25,34,-28,20,-24,23,25,26,30,26,-24,17,-12,-20,-9,50,-11,16,"It was eye opening and made me think about important political stances. ","Reflecting on my own morals. ",4,18,Female,Caucasian/White,Freshman,,92399
2024-10-21 17:17:22,2024-10-21 17:30:52,IP Address,161.130.189.240,100,810,True,2024-10-21 17:30:53,R_1g7uMD1S0Zoh4aK,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,9,1,27,50,-50,50,21,12,16,14,11,20,15,50,-50,46,37,22,23,18,-31,34,-20,36,-29,32,16,18,26,38,,,,,,,,,,15,11,-29,Very Surprised,Somewhat Surprised,Not Surprised,32,-20,-25,-13,29,-28,35,23,12,19,24,15,33,-39,32,18,13,25,21,-37,43,-37,27,40,40,33,40,I liked forming opinions on things I do not think of often. It was an interesting challenge.,"Some of the system was confusing, especially when rating percentages as it relied on a scale -50 through 50 when percentages would be 0 through a 100. ",7,18,Female,Caucasian/White,Freshman,,92129
2024-10-21 21:26:06,2024-10-21 21:52:59,IP Address,161.130.179.192,100,1612,True,2024-10-21 21:52:59,R_7EaijJc3MiFvnN9,,,,,38.6438,-90.5301,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,Disagree,Disagree,-10,40,10,30,0,0,-50,-50,-50,-50,30,50,-40,40,-10,10,30,30,30,30,-50,50,-50,50,50,-50,50,50,50,50,-10,50,-50,Not Surprised,Somewhat Surprised,Very Surprised,-10,50,-50,,,,,,,,,,-10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,N/A,Repetitive,11,18,Male,Hispanic/Latino(a),Freshman,REFUSE,91247
2024-10-22 10:40:31,2024-10-22 10:57:09,IP Address,161.130.189.206,100,998,True,2024-10-22 10:57:10,R_7whoPf4bhF8OhYR,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,20,20,15,30,-34,30,15,15,15,15,-50,45,-25,50,-25,20,30,30,30,30,-15,20,30,15,0,-10,10,20,-10,-10,,,,,,,,,,-20,20,-30,Surprised,Not Surprised,Very Surprised,30,-20,20,30,40,-41,31,20,20,20,19,-50,40,-40,40,40,40,40,40,-10,21,-20,20,30,30,10,10,"I liked that there was a sliding scale for me to explain my standpoint on how I felt about each topic. I felt I was able to accurately represent my standpoint because of this. ","I felt that some of the questions (specifically about AI) could have been more clear or definitive. ",7,18,Female,Caucasian/White,Freshman,,91763
2024-10-15 14:19:00,2024-10-15 14:19:07,IP Address,161.130.189.236,1,6,False,2024-10-22 14:19:10,R_3q3sIjaVr7OygjQ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91604
2024-10-22 14:18:21,2024-10-22 14:29:25,IP Address,161.130.189.226,100,663,True,2024-10-22 14:29:26,R_7QPoIYAYZdstgxi,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,0,10,0,8,0,0,0,8,0,7,-50,12,-50,0,24,24,27,36,22,36,-31,32,13,9,11,18,10,7,13,31,,,,,,,,,,14,-50,-14,Surprised,Slightly Surprised,Surprised,22,-50,-8,14,15,15,24,19,21,15,22,-50,11,24,12,29,33,22,23,-23,7,14,24,14,19,10,17,I liked all the specificities about the three big topics and my position on them.,it felt a little repetitive.,8,18,Female,Caucasian/White,Freshman,,91179
2024-10-15 15:30:30,2024-10-15 15:31:35,IP Address,161.130.189.220,1,64,False,2024-10-22 15:31:37,R_336ghPsIRJ8zyNz,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91103
2024-10-22 15:29:39,2024-10-22 15:38:52,IP Address,161.130.189.224,100,553,True,2024-10-22 15:38:53,R_3aYakg4cAbGC5a1,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Agree,Agree,Agree,Strongly Agree,Agree,-33,-16,17,9,-13,7,-41,17,-2,-8,-30,30,-12,13,-37,30,11,10,10,9,50,29,-30,20,30,-29,-13,20,-30,-30,21,-30,31,Slightly Surprised,Surprised,Somewhat Surprised,40,-40,21,,,,,,,,,,-30,10,-20,10,-30,10,-31,-19,30,20,-18,14,-21,10,9,11,40,-20,-20,-20,20,20,30,15,"I liked how it had around 100 numbers on the slider, and how it asked the same questions again",understanding some of the questions,29,19,Male,Caucasian/White,Freshman,,91128
2024-10-22 16:12:07,2024-10-22 16:18:51,IP Address,161.130.189.200,100,403,True,2024-10-22 16:18:52,R_69adT7SmFuYllBo,,,,,38.9361,-92.3056,anonymous,EN,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,20,-20,31,32,22,-16,28,31,31,33,10,13,-10,22,-25,-22,23,24,27,28,-10,24,-17,22,25,20,14,13,8,7,21,9,-25,Somewhat Surprised,Slightly Surprised,Slightly Surprised,38,21,12,,,,,,,,,,26,24,31,24,23,40,39,21,18,28,-20,21,26,32,24,22,24,15,-11,14,11,23,21,43,It was easy to answer the questions.,It tested my thoughts and morals.,11,18,Male,Caucasian/White,Freshman,,91345
2024-10-22 18:10:29,2024-10-22 18:16:47,IP Address,161.130.189.235,100,377,True,2024-10-22 18:16:47,R_6MapBqHVETiDMa4,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Disagree,Neither Agree or Disagree,Strongly Agree,Disagree,Disagree,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,-19,22,-5,8,-1,-5,5,-6,-6,9,5,50,-3,23,-50,23,13,-14,5,10,15,18,1,13,22,-13,9,-12,6,10,,,,,,,,,,-5,5,19,Not Surprised,Slightly Surprised,Surprised,18,-16,16,-8,-20,14,11,-13,9,-10,-7,8,7,-12,5,9,7,-9,-12,10,10,8,-11,10,10,-10,-7,"The easy slide scale system ","how many of the same questions were asked ",10,18,Male,Caucasian/White,Freshman,,91657
2024-10-22 18:01:04,2024-10-22 18:20:43,IP Address,104.28.97.59,100,1179,True,2024-10-22 18:20:44,R_73okhBOgwFkS9ZT,,,,,38.9944,-94.6733,anonymous,EN,Neither Agree or Disagree,Agree,Strongly Agree,Neither Agree or Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,-50,37,13,-33,31,-20,9,14,14,15,15,31,14,22,22,-14,17,18,19,18,7,40,22,37,-14,17,17,15,13,13,,,,,,,,,,20,31,5,Not Surprised,Not Surprised,Slightly Surprised,37,-11,13,-50,-22,12,-16,12,15,14,15,32,16,-20,9,16,15,11,17,13,16,-13,15,6,11,8,8,That there was a scale on the questions,what the difference between Morals and Ethics is.,11,19,Male,Asian/Pacific Islander,Sophmore,,91883
2024-10-22 18:33:25,2024-10-22 18:48:50,IP Address,161.130.190.25,100,924,True,2024-10-22 18:48:50,R_5nZpSu5deUyM7BD,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Agree,Strongly Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,20,0,16,21,-23,43,0,0,0,0,25,10,10,27,-50,50,24,23,12,20,-21,11,4,41,-38,19,4,8,2,1,40,46,35,Not Surprised,Not Surprised,Slightly Surprised,50,21,29,,,,,,,,,,43,36,-42,45,24,16,17,22,31,50,-50,50,27,18,22,20,-21,25,-36,18,12,22,9,23,I liked the topics of the questions because they really made me think about my stances on these topics.,It took me a bit to actually think about the questions.,8,18,Female,African-American/Black,Freshman,,91779
2024-10-22 18:58:57,2024-10-22 19:04:20,IP Address,161.130.190.30,100,323,True,2024-10-22 19:04:21,R_5ciGoJc6RF67w7n,,,,,38.9361,-92.3056,anonymous,EN,Agree,Disagree,Strongly Agree,Neither Agree or Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Neither Agree or Disagree,21,-10,19,29,-28,25,-22,25,26,24,21,-12,24,24,27,-21,21,-21,22,24,10,31,32,21,24,25,14,-12,-7,29,36,15,10,Somewhat Surprised,Surprised,Surprised,19,18,21,,,,,,,,,,31,31,31,21,22,-15,34,30,-9,0,1,21,32,32,-21,29,32,29,29,-21,-7,9,27,44,It was easy because it is my opinion.,I had none.,11,19,Male,Caucasian/White,Freshman,,91807
2024-10-22 19:20:49,2024-10-22 19:25:31,IP Address,161.130.190.30,100,282,True,2024-10-22 19:25:31,R_6AQjPfrCZFNIG9X,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,25,8,-11,18,-12,14,14,14,15,15,21,21,11,-8,12,13,14,14,14,16,20,19,20,20,20,20,-15,23,39,19,,,,,,,,,,22,19,32,Very Surprised,Very Surprised,Surprised,31,21,31,43,50,3,24,-2,33,32,32,42,32,32,20,9,32,32,20,43,22,37,50,50,40,27,35,I think it was a good way to get out my opinion.,I did not experience any challenges.,11,19,Male,Caucasian/White,Freshman,REFUSE,91807
2024-10-15 23:25:57,2024-10-15 23:26:05,IP Address,161.130.189.196,1,7,False,2024-10-22 23:26:06,R_1X6pBvBFFMmY7df,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92477
2024-10-23 07:08:36,2024-10-23 07:24:02,IP Address,161.130.190.30,100,926,True,2024-10-23 07:24:02,R_7ahpeUHAsjVjLvI,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,50,40,-20,50,-10,19,30,30,10,10,-50,45,-50,50,-30,30,10,20,10,30,-50,25,-50,15,0,-31,10,10,-50,21,25,15,30,Surprised,Surprised,Surprised,46,-30,-20,,,,,,,,,,50,16,20,43,24,-20,10,20,-50,33,-26,32,26,20,31,31,-50,0,-20,18,20,12,17,16,"I liked how you all showed the results from the 2018 poll. ","Keeping interest when reading the essays. ",3,18,Male,Caucasian/White,Freshman,,91250
2024-10-16 09:10:28,2024-10-16 09:18:14,IP Address,161.130.190.24,1,465,False,2024-10-23 09:18:15,R_7cbV9KVUcYAlrz4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91238
2024-10-23 09:56:22,2024-10-23 10:06:59,IP Address,161.130.189.198,100,637,True,2024-10-23 10:07:00,R_79vJ4qfJmv9af3X,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Neither Agree or Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,31,6,29,50,-30,18,40,26,27,27,-17,34,-18,33,-40,35,13,39,27,30,-31,41,-19,35,12,17,22,23,23,23,,,,,,,,,,-9,30,11,Slightly Surprised,Not Surprised,Slightly Surprised,42,-22,-24,31,36,-13,18,18,5,4,11,-11,34,-20,33,32,31,32,31,-33,35,-18,19,20,22,21,20,"I think these are topics that are very relevant to today especially as I am at the age where I can now vote. ","Some of the topics I am not as passionate about so it wasn't as important for me to answer these. ",8,18,Female,Caucasian/White,Freshman,,91730
2024-10-23 11:30:11,2024-10-23 11:40:12,IP Address,208.191.44.81,100,601,True,2024-10-23 11:40:13,R_5wN7p3FsLuWyXcJ,,,,,38.5774,-90.6709,anonymous,EN,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,-50,45,-40,-20,-20,-40,20,0,-30,-31,40,41,-10,30,-25,29,30,30,7,5,31,41,10,-22,10,-40,0,0,0,0,,,,,,,,,,30,10,-10,Slightly Surprised,Slightly Surprised,Slightly Surprised,28,28,36,-29,-15,-17,-17,-16,-6,0,0,30,20,-20,16,11,13,7,8,12,-13,20,-19,9,0,0,0,"Quick and easy. ",N/A,11,19,Male,Caucasian/White,Sophmore,,91085
2024-10-23 12:19:05,2024-10-23 12:26:57,IP Address,161.130.189.229,100,472,True,2024-10-23 12:26:58,R_3Y3tfGo8G9nU4Ps,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Disagree,50,21,19,25,-5,-27,-8,23,-28,-27,-50,50,-41,30,-50,40,43,42,47,41,50,50,50,38,29,-35,28,-34,-23,13,43,50,50,Slightly Surprised,Surprised,Not Surprised,50,-43,26,,,,,,,,,,31,-34,31,-24,-20,37,-33,25,-50,36,30,39,36,33,30,26,25,26,-26,-27,-44,-37,-13,-27,N/A,N/A,7,19,Female,Caucasian/White,Freshman,,91980
2024-10-23 12:08:32,2024-10-23 12:31:43,IP Address,161.130.189.209,100,1390,True,2024-10-23 12:31:43,R_5CGTSU83MF1ZL9v,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree or Disagree,4,0,-17,20,0,0,0,0,0,0,7,-22,3,0,1,-1,6,-2,-5,0,2,1,1,-1,1,0,1,-3,-1,0,0,1,3,Slightly Surprised,Somewhat Surprised,Slightly Surprised,-1,2,5,,,,,,,,,,0,-1,0,0,0,1,1,1,0,0,0,0,-1,1,1,1,12,2,2,-2,1,1,2,1,the questions on problems in the U.S.,moral beliefs and questions on universal health and not in the health field,29,18,Male,Caucasian/White,Freshman,,91123
2024-10-23 12:10:14,2024-10-23 12:44:09,IP Address,161.130.189.254,100,2035,True,2024-10-23 12:44:09,R_6BffJ9bqNytScbo,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,50,21,14,50,-39,-2,50,50,10,11,-50,28,-50,50,15,22,50,50,50,50,15,50,4,12,-10,-13,-11,-12,-16,-25,,,,,,,,,,-10,30,-30,Somewhat Surprised,Not Surprised,Somewhat Surprised,40,30,50,41,50,-45,30,38,39,31,28,-50,50,-50,50,50,50,50,-50,-24,-29,8,-42,15,24,-50,-29,"I liked how easy it was to understand and complete. ",None,7,19,Female,Caucasian/White,Freshman,,91818
2024-10-22 18:21:06,2024-10-23 14:38:07,IP Address,104.28.97.60,100,73021,True,2024-10-23 14:38:08,R_6IXBL7TSqo49J13,,,,,38.9944,-94.6733,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Disagree,Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Agree,-50,32,13,-36,16,-22,13,18,13,15,26,35,17,25,-23,-17,17,19,17,17,16,33,13,13,-20,9,8,10,15,16,23,20,17,Not Surprised,Somewhat Surprised,Surprised,30,-10,22,,,,,,,,,,-50,-21,21,11,16,16,16,16,28,13,-15,6,11,11,14,11,22,15,-19,6,15,13,14,15,that there was a scale,"it would have been helpful for some the know the difference from moral and ethic ",11,19,Male,Asian/Pacific Islander,Sophmore,,91883
2024-10-22 14:30:17,2024-10-24 10:52:55,IP Address,161.130.189.242,100,159757,True,2024-10-24 10:52:55,R_5HiaNUqo1MNJmx6,,,,,38.9361,-92.3056,anonymous,EN,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Agree,3,19,17,11,31,18,16,21,16,14,12,22,14,28,23,27,31,26,29,19,15,30,20,37,38,49,33,17,33,16,,,,,,,,,,14,24,11,Somewhat Surprised,Slightly Surprised,Surprised,10,-16,13,10,11,7,3,23,12,18,14,-8,12,7,6,-14,-15,-11,-5,13,14,-13,14,12,14,11,10,I appreciated how in depth the questions were about my opinions on the topics.,There were a lot of the same question so it got a little repetitive at times.,8,18,Female,Caucasian/White,Freshman,,91179
2024-10-14 21:05:13,2024-10-17 11:06:51,IP Address,161.130.189.240,1,223298,False,2024-10-24 11:06:54,R_7jl9upmT0cPRevi,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92236
2024-10-17 17:34:45,2024-10-17 17:34:53,IP Address,161.130.190.22,1,8,False,2024-10-24 17:34:57,R_7pT8m63IPvKgjkJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91158
2024-10-18 07:57:16,2024-10-18 07:57:27,IP Address,161.130.190.23,1,10,False,2024-10-25 07:57:32,R_6ZXuCYgTOJIUE6t,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91194
2024-10-18 08:33:29,2024-10-18 08:33:44,IP Address,161.130.189.224,1,14,False,2024-10-25 08:33:44,R_6cYDj0bRzbYIGbS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91491
2024-10-21 08:39:08,2024-10-21 08:39:24,IP Address,161.130.189.196,1,16,False,2024-10-28 08:39:29,R_1JemjpTo3iVE1TT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91418
2024-10-21 13:37:35,2024-10-21 13:37:53,IP Address,161.130.189.195,3,18,False,2024-10-28 13:37:54,R_3zjTnS8fyqh1UwF,,,,,,,anonymous,EN,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92343
2024-10-21 17:31:16,2024-10-21 17:31:23,IP Address,161.130.189.240,1,7,False,2024-10-28 17:31:25,R_3F4JdRspctHRHga,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92129
2024-10-22 18:17:10,2024-10-22 18:17:17,IP Address,161.130.189.235,1,7,False,2024-10-29 18:17:19,R_3vnttPnWAv8cLLP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91657
2024-10-24 12:17:40,2024-10-24 12:18:56,IP Address,161.130.189.208,4,75,False,2024-10-31 12:18:58,R_5CKs77Q6ZPAolcb,,,,,,,anonymous,EN,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91085
2024-11-08 09:27:31,2024-11-08 09:35:12,IP Address,161.130.189.196,100,461,True,2024-11-08 09:35:13,R_328PlXLDvGmomEI,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,9,-9,16,10,-22,9,9,5,6,9,-26,15,9,24,-36,15,13,15,12,14,-15,13,10,9,-16,9,12,5,9,7,,,,,,,,,,6,-17,-4,Somewhat Surprised,Somewhat Surprised,Somewhat Surprised,27,11,8,9,7,-19,15,9,12,9,20,-30,29,-50,10,7,16,9,18,-13,10,-8,5,10,3,5,6,I liked how we were able to give our opinion freely.,"I had to think of how I truly felt on some topics. ",8,18,Female,Caucasian/White,Freshman,,91794
2024-11-08 10:40:55,2024-11-08 10:49:11,IP Address,161.130.189.250,100,496,True,2024-11-08 10:49:12,R_1OcTNQe92RhKUel,,,,,38.9361,-92.3056,anonymous,EN,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,-31,31,16,44,-28,-27,27,1,1,1,-37,30,32,44,-25,27,23,23,28,28,25,34,28,29,-31,30,28,17,13,16,,,,,,,,,,22,28,27,Somewhat Surprised,Somewhat Surprised,Surprised,23,-6,41,-20,33,-22,23,22,22,21,8,-24,27,-43,31,25,25,16,21,32,30,-27,29,28,28,29,18,"The topics discussed because they are very prominent in today's day and age. ","Choosing the slider location ",28,19,Female,Caucasian/White,Freshman,,92027
2024-11-08 01:19:15,2024-11-08 12:00:59,IP Address,161.130.189.202,100,38504,True,2024-11-08 12:01:00,R_11bgvnqSz8opmVS,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,50,-25,33,20,7,0,1,25,11,5,-31,35,-49,-26,36,42,31,29,-47,-24,31,43,32,50,20,11,-24,-26,-38,-19,50,-16,43,Not Surprised,Somewhat Surprised,Not Surprised,49,21,50,,,,,,,,,,50,40,10,32,-25,25,25,24,-20,25,-20,11,19,36,-30,-25,50,50,-21,36,28,-27,23,36,"I didn't really like anything, it was just basic questions. ","Nothing really, I was a bit confused on the questions but no difficulties ",7,19,Female,"African-American/Black,American Indian/Alaska Native,Hispanic/Latino(a)",Freshman,REFUSE,92481
2024-11-08 12:00:14,2024-11-08 12:16:01,IP Address,161.130.190.18,100,946,True,2024-11-08 12:16:01,R_5vqs653NoczZdgR,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Neither Agree or Disagree,15,10,30,50,-50,25,0,5,15,20,-40,10,20,40,-20,20,15,20,10,15,-20,35,15,19,0,5,-5,-10,-10,-10,30,30,20,Slightly Surprised,Somewhat Surprised,Surprised,45,25,40,,,,,,,,,,30,50,-50,40,25,20,20,20,-10,30,-40,30,10,25,10,20,20,15,-5,5,5,20,0,0,"I liked how it let me give my opinions first, then read how others on surveys responded, and then allowing em to answer again while thinking of those surveys.",I did not have any challenges.,7,18,Male,Caucasian/White,Freshman,,91615
2024-11-08 12:33:20,2024-11-08 12:35:53,IP Address,161.130.189.197,100,152,True,2024-11-08 12:35:53,R_15SS00rZOPbhNFn,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,3,2,6,4,5,4,6,3,4,4,3,4,3,4,4,3,6,3,4,4,3,3,5,4,1,3,5,3,1,2,,,,,,,,,,1,1,1,Very Surprised,Very Surprised,Very Surprised,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,EVerything,not much,7,19,Male,Caucasian/White,Freshman,,91862
2024-11-08 13:15:45,2024-11-08 13:26:17,IP Address,52.124.39.169,100,631,True,2024-11-08 13:26:17,R_36mhwN6H3OJgBjj,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Agree,20,7,11,28,-10,16,15,11,12,11,9,23,7,10,-9,6,19,8,6,7,-50,30,-10,25,-3,15,12,35,15,22,9,17,-48,Somewhat Surprised,Not Surprised,Surprised,42,15,25,,,,,,,,,,19,19,-6,10,12,14,13,13,37,12,-7,13,19,14,13,14,-45,11,-6,10,22,12,12,13,"I liked how there was a scale to rate how you felt so that it was not so black and white in my response. ","I have mixed emotions on some topics, so it was difficult to rate my opinion. ",10,18,Female,Caucasian/White,Freshman,,92137
