"","in_uhc_familiar","in_uhc_change","in_cap_familiar","in_cap_change","in_ai_familiar","in_ai_change","Like_Free_R","Hard_Free_R","Pol_High_1","Age_High","Gender_High","Race_High","School_High","id","conv_cond","consen_cond","utilitarian","deontological","time","uhc_support","cap_support","ai_support","uhc_mconv","cap_mconv","ai_mconv"
"495",22,-21,18,7,31,-38,"I enjoyed that it gave paragraphs to read about what the US thinks about each topic and then we rated the responses off of that. ","I thought that having to compare moral principles and moral values was a little bit difficult to separate. ",9,19,"Female","Caucasian/White","Sophmore","92028","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.5,2.66666666666667,"Post",30,35,-19,20,39.8571428571429,13.8571428571429
"496",-22,20,18,9,32,11,"Finding out the percentages of the essays. ","Agreeing with the percentages that were shown, and changing my opinion.",5,19,"Female","Caucasian/White","Freshman","92475","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.33333333333333,3.33333333333333,"Post",42,22,10,7.85714285714286,-18.2857142857143,-8.14285714285714
"497",10,25,22,-19,24,20,"I liked the inclusion of the essays","I wish it was formatted to focus on one issue at a time. Universal health care, then death penalty, then AI",4,18,"Female","Caucasian/White","Freshman","91603","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,2.16666666666667,"Post",7,-29,21,16.1428571428571,33.1428571428571,3.85714285714286
"498",1,20,17,8,12,13,"The questions were very specific and easy to answer","May of the question were very similar",9,20,"Female","Caucasian/White","Sophmore","92009","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,2.66666666666667,"Post",6,5,-3,7.14285714285714,-0.428571428571429,-2.14285714285714
"499",-40,28,-29,36,16,32,"I like how diverse it was ","I didn’t like how repetitive it was ",9,18,"Female","Caucasian/White","Other","91721","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,2.33333333333333,"Post",19,29,-24,21,19.1428571428571,15.2857142857143
"500",13,11,37,-10,33,13,"I liked the different perspectives from 2018","none",4,21,"Female","Caucasian/White","Senior","92170","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.33333333333333,2.16666666666667,"Post",22,-45,-6,10.2857142857143,32.1428571428571,5.28571428571429
"501",19,26,28,-10,37,-4,"I liked the different questions that were being asked. It made me think about my stance on certain issues.","I was a little confused on what some of the questions were asking and why some questions were repeated. ",3,18,"Female","Caucasian/White","Freshman","92153","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,3,"Post",50,-20,24,38.2857142857143,21,5.57142857142857
"502",50,-40,-20,20,20,33,"everything","SONA credit granting",5,32,"Male","Asian/Pacific Islander","Other","63483","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.33333333333333,2.5,"Post",50,-14,16,26.1428571428571,20.7142857142857,10.7142857142857
"503",22,28,24,21,22,31,"I liked that I got to choose how the options were morally important to me and read from essays. ","Some topics I view as more ethically important than others. ",8,18,"Female","Caucasian/White","Freshman","92262","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,3,"Post",38,42,31,16.1428571428571,39.1428571428571,8.42857142857143
"504",25,-20,41,1,40,1,"I liked that others' stances were shown on the topics given.","No challenges, just tough to pinpoint exactly where my stance was, as it was somewhat grey.",3,18,"Female","Caucasian/White","Freshman","92492","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.5,2.83333333333333,"Post",41,29,24,21.5714285714286,32.5714285714286,21
"505",0,20,1,1,34,16,"I liked how simple the exercise was. ","A challenge I had with the exercise is that was wasn't fully educated on the topics.",6,18,"Female","Caucasian/White","Freshman","92228","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,3.5,"Post",13,6,9,0.714285714285714,0.714285714285714,0.857142857142857
"506",2,3,4,5,21,-14,"I enjoyed reading the essays before answering the questions.","I had to look some words up to make sure I understood what they meant.",7,18,"Female","Caucasian/White","Freshman","92309","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.16666666666667,3,"Post",18,-15,-50,8.14285714285714,7.85714285714286,13
"507",35,-40,-20,11,20,30,"I liked that it showed how American's felt about the topics in 2018.","Some challenges I had were understanding some of the questions. I had to reread them to understand. ",5,18,"Female","Caucasian/White","Freshman","91848","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,3.16666666666667,"Post",45,-10,34,20.7142857142857,7.28571428571429,11.4285714285714
"508",26,-9,36,-24,16,7,"It was thought provoking.","Imagining what most people would think about an issue.",6,46,"Female","Caucasian/White","Junior","92141","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,2.5,"Post",-13,-19,-17,12,20.2857142857143,9.14285714285714
"509",30,15,40,30,35,-10,"I enjoyed being shown the actual data after I had made my prediction.","Recalling the events in the year 2018 as I was in middle school at that point in time.",3,18,"Male","Caucasian/White","Freshman","91644","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,2.83333333333333,"Post",40,-30,-41,39.2857142857143,50,34.7142857142857
"510",-1,18,8,-8,30,-10,"It talked about three topics that people could have varying opinions on. ","Feeling like some of the questions where very similar/asking the same thing. ",4,18,"Female","Caucasian/White","Freshman","91152","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,3,"Post",15,-16,-14,16.4285714285714,4.28571428571429,-0.428571428571429
"511",21,-32,22,-10,31,-7,"I liked how this exercise asked a set of questions, gave statistics, and then asked the questions again.","Analyzing how I feel about topics.",9,18,"Female","Caucasian/White","Freshman","91495","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,3,"Post",-8,50,-19,2.28571428571429,39.5714285714286,17.1428571428571
"512",21,-30,24,-50,11,8,"I liked how it informed me about the satistics of American's beliefs.","It was hard deciphering my opinions.",10,18,"Female","Caucasian/White","Freshman","91495","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.33333333333333,3.16666666666667,"Post",-12,50,-9,22.4285714285714,43,19.5714285714286
"513",30,50,30,20,50,45,"I liked how many people agreed within the survey, that most of the choices were for and not against the reforms","seeing how AI is a ethical problem as i see it more as a tool to be used like a hammer and a nail",6,19,"Male","Caucasian/White","Freshman","91708","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.66666666666667,3.5,"Post",45,50,50,21.4285714285714,50,0
"514",-38,21,15,-21,50,-21,"easy to read questions ","nothing",8,18,"Female","Caucasian/White","Freshman","92359","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.5,3.16666666666667,"Post",26,-16,35,21,8.28571428571429,15.4285714285714
"515",-8,0,-13,7,14,-7,"It was interesting","JUst a lot to take in with the essays.",6,18,"Female","Caucasian/White","Freshman","92149","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.33333333333333,3,"Post",-8,21,-50,2.85714285714286,-1,-12.7142857142857
"516",11,8,10,7,12,-12,"I thought it was interesting","Lots of essays and I forgot stuff",6,18,"Female","Caucasian/White","Freshman","92149","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,4.5,"Post",25,15,17,6,8,4.71428571428571
"517",0,30,-10,20,30,20,"How I was able to read about what people thought after first answering the questions then having a chance to change my answers","understanding what the questions were asking ",4,19,"Female","Caucasian/White","Freshman","92415","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.5,3.16666666666667,"Post",31,33,50,22.5714285714286,13.7142857142857,2.14285714285714
"518",13,44,28,39,42,35,"I liked reading the essays to learn about a different perspective.","Some of the wording in the questions were hard to understand.",6,18,"Male","Caucasian/White","Freshman","92160","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.16666666666667,2.66666666666667,"Post",36,39,25,21.5714285714286,14.2857142857143,22
"519",10,1,20,-16,36,1,"these were some ideas that I haven't thought about in a while and I am somewhat knowledgeable and passionate about ","none",9,18,"Male","Caucasian/White","Freshman","91962","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,2.66666666666667,"Post",9,30,11,11.7142857142857,38.8571428571429,20.1428571428571
"520",-18,12,14,16,7,17,"I liked that it asked more in depth questions about your perspective on each question.","I had trouble with the health penalty section because I honestly am unsure on my stance of it because I am unsure if we should have rehabilitation for those rather than receiving the death penalty.",6,19,"Male","Caucasian/White","Freshman","92514","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.83333333333333,3,"Post",1,9,11,9.28571428571429,11.5714285714286,10
"521",39,27,40,17,50,-31,"I liked the topics","It was hard to determine what my moral beliefs are",8,19,"Female","Caucasian/White","Freshman","92300","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.83333333333333,2.16666666666667,"Post",-19,-25,50,14,13.2857142857143,-10.4285714285714
"522",20,25,15,20,35,-20,"I liked the essays and the results to the polls about the populations opinions. ","I did not have any challenges.",2,18,"Female","Caucasian/White","Freshman","92337","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,2.66666666666667,"Post",30,15,-30,35,30.7142857142857,30
"523",12,15,34,-50,22,10,"I liked the section where it gave the real statistics from past surveys in 2018 in comparison.","I would have liked to see more examples of each subject to put it into perspective, like the essays.",3,18,"Female","Caucasian/White","Freshman","92458","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.16666666666667,2.16666666666667,"Post",50,-44,-28,33.8571428571429,32.5714285714286,29
"524",20,10,30,25,20,20,"I liked the poles and results for the population.","I did not have any challenges. ",1,18,"Female","Caucasian/White","Freshman","92337","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,3,"Post",50,-10,10,37.1428571428571,33.5714285714286,26.4285714285714
"525",-22,-14,-20,26,49,16,"Things I liked about this exercise is that I could answer with my opinion on whether or not I disagreed with the prompt or agreed with it. ","During this exercise the challenges I had to face was putting my beliefs into a this survey and answering truthfully. ",9,18,"Female","Caucasian/White","Freshman","91139","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.5,2.66666666666667,"Post",16,24,-10,-1.28571428571429,-3,-4.85714285714286
"526",23,25,20,15,24,29,"I enjoyed the repetition and the perspective shift that allowed me to check my consistency.","The challenge was being consistent with my answers.",6,40,"Female","Other","Sophmore","92706","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.5,3.66666666666667,"Post",22,-31,14,9,16.4285714285714,-5.14285714285714
"527",50,20,-50,3,46,37,"Was dealing with up to date issues ","very repetitive",10,18,"Male","Caucasian/White","Freshman","91882","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,4,"Post",27,-39,-44,28.1428571428571,-27.5714285714286,-25.7142857142857
"528",-24,16,22,21,11,11,"Thought provoking","Thinking about my stance on current issues",6,35,"Female","Caucasian/White","Junior","92627","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,2,"Post",50,-30,50,40,34.5714285714286,-23.2857142857143
"529",-36,6,23,-50,37,13,"I enjoyed being able to read about the issues to grow my knowledge ","Comprehending the question a little bit",4,18,"Female","Caucasian/White","Freshman","91270","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,2.16666666666667,"Post",50,-50,39,33.5714285714286,44.4285714285714,25.5714285714286
"530",20,38,28,-50,50,6,"I liked the wider range of choices I had. ","I think it is hard to scale some of the opinions asked for, but it was better than having multiple choice options.",4,19,"Female","Caucasian/White","Freshman","92184","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,4.16666666666667,"Post",50,5,-22,35.7142857142857,45.7142857142857,35.7142857142857
"531",19,15,50,20,10,13,"Seeing the percentages of the populations agree and disagree about certain topics of issues","I was not able to express why I choose certain sides on problems",3,18,"Female","African-American/Black,Hispanic/Latino(a)","Freshman","91852","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,2.66666666666667,"Post",33,10,21,15.1428571428571,-6.57142857142857,-25.1428571428571
"532",41,3,42,7,41,2,"I liked the wide range of agreeability I had. I felt like it made it easier to express my actual opinion","I think it is hard without words to backup my thought processes it becomes difficult to anwser questions. ",4,19,"Female","Caucasian/White","Freshman","92184","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.5,3.5,"Post",50,6,-50,46,36.5714285714286,41.4285714285714
"533",10,25,25,15,45,-10,"The moral choices","Repetivity",6,18,"Male","Caucasian/White","Freshman","91457","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,2.5,"Post",30,25,-25,14.2857142857143,21.5714285714286,20
"534",-30,34,-10,20,20,10,"It was interesting to estimate what the general public believed in 2018 and then compare it to the true beliefs at the time. ","It can be hard to mark your level of agreement on controversial topics. ",4,18,"Female","Caucasian/White","Freshman","92410","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.5,"Post",38,30,15,34.4285714285714,23,15.4285714285714
"535",32,-10,-30,20,40,6,"I liked that I was able to range my opinions from strongly agree to strongly disagree. ","Knowing whether I felt like my opinion was good enough or right. ",7,18,"Female","African-American/Black","Freshman","91680","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3,"Post",40,20,-15,12.7142857142857,12.1428571428571,13.7142857142857
"536",10,-3,31,-34,31,32,"the questions were very well thought out and I liked how many options to answer it gave me.","looking at what the US public beleives",10,19,"Female","Caucasian/White","Freshman","91200","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3,3.5,"Post",-20,-50,-19,-13.5714285714286,39.4285714285714,30.1428571428571
"537",-15,5,7,18,20,-10,"I enjoyed reading the essays to obtain new information.","Some questions were difficult to answer as I did not have enough information.",7,18,"Female","Caucasian/White","Freshman","92309","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.16666666666667,3.16666666666667,"Post",15,-14,-16,13.4285714285714,10,11.1428571428571
"538",34,-50,32,-50,50,-50,"Nothing","Nothing",8,21,"Female","Caucasian/White","Senior","91110","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3.83333333333333,"Post",29,-20,-45,18.5714285714286,27.1428571428571,26.8571428571429
