StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q146_1,Q146_2,Q146_3,Q146_4,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,DEON_1,DEON_2,DEON_3,DEON_4,DEON_5,DEON_6,Post_Int_1_10,Post_Int_2_1,Post_Int_3_1,Post_Int_4_1,Q114_1,Q114_2,Q114_3,Q114_4,Q116_10,Q117_1,Q118_1,Q119_1,Q121_1,Q121_2,Q121_3,Q121_4,High_Like_Free_R,High_Hard_Free_R,Pol_High_1,Age_High,Gender_High,Race_High,School_High,Q163_10,Q164_1,Q165_1,Q166_1,Q169_1,Q169_2,Q169_3,Q169_4,Q171_10,Q172_1,Q173_1,Q174_1,Q176_1,Q176_2,Q176_3,Q176_4,Low_Like_Free_R,Low_Hard_Free_R,Pol_Low_1,Age_Low,Gender_Low,Race_Low,School_Low,SILS_1_1,SNS_1_1,SNS_2_1,SNS_3_1,SNS_4_1,SNS_5_1,SNS_6_1,SNS_7_1,SNS_8_1,NZ1_A_5,NZ1_A_6,NZ1_A_17,NZ1_A_24,NZ1_A_25,NZ1_B_5,NZ1_B_6,NZ1_B_17,NZ1_B_24,NZ1_B_25,NZ5_A_5,NZ5_A_6,NZ5_A_17,NZ5_A_24,NZ5_A_25,NZ5_B_5,NZ5_B_6,NZ5_B_17,NZ5_B_24,NZ5_B_25,RNS_1,RNS_2,RNS_3,RNS_4,RNS_5,RNS_6,RNS_7,RNS_8,id
2023-12-04 22:59:48,2023-12-05 14:42:23,0,161.130.189.209,100,56554,1,2023-12-05 14:42:24,R_W0asICUBFmHAaw9,,,,,38.9361,-92.3056,anonymous,EN,63,51,63,100,5,4,3,3,3,5,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,67,78,52,100,3,4,2,1,69,73,36,100,53,54,57,100,It was interesting to see what other people thought about certain topics about todays politics,"I felt like I was assuming and judging what other people think about certain politics ",10,18,2,"1,3",1,2,2,2,3,3,2,1,5,4,0.035,0.113,0.206,0.283,0.511,0.507,0.645,0.748,0.779,0.903,0,0.092,0.782,0.901,1.5,1.345,1.676,2.232,2.62,4.148,,,,,,,,,88843
2023-12-05 14:33:40,2023-12-05 15:08:16,0,161.130.189.196,100,2076,1,2023-12-05 15:08:17,R_2aPFhRKoelLzga1,,,,,38.9361,-92.3056,anonymous,EN,80,70,90,100,4,4,4,4,5,5,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,60,40,60,100,4,1,1,1,50,71,58,100,50,60,71,100,It made me think about the view of American's as a whole.," Thinking about views as a whole and not just my personal beliefs.",10,19,1,1,1,2,3,4,4,5,4,4,2,5,0.037,0.134,0.254,0.325,0.506,0.62,0.673,0.738,0.776,0.858,0.035,0.338,1.43,1.676,2.725,3.5,3.254,3.211,3.859,4.113,,,,,,,,,88481
2023-12-05 15:14:28,2023-12-05 15:27:58,0,161.130.189.233,100,810,1,2023-12-05 15:27:59,R_12b7pPTVgTTt0hD,,,,,38.9361,-92.3056,anonymous,EN,100,90,41,100,4,4,4,4,3,4,3,3,3,3,3,3,81,70,71,92,5,2,3,1,95,99,75,100,100,96,51,100,"I liked seeing what some of the population answered to the questions. ","I didn't have any challenges. ",5,19,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,5,5,5,5,2,4,0.062,0.292,0.503,0.379,0.555,0.475,0.554,0.585,0.548,0.069,1.014,3.183,2.824,0.035,1.408,2.317,2.732,1.352,3.704,3.127,,,,,,,,,88365
2023-12-05 16:00:37,2023-12-05 16:13:24,0,67.6.19.116,100,767,1,2023-12-05 16:13:25,R_33kg5chwfSofgJu,,,,,38.9933,-92.3078,anonymous,EN,100,100,15,100,5,5,5,4,5,5,1,2,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,54,25,47,84,1,1,4,1,81,79,7,100,100,100,0,100,"I really enjoyed how the study asked me to think about public opinion in 2018 compared to today. ",It was difficult to try and think about what the public and social climates were in 2018 vs today.,4,20,1,1,2,4,4,4,3,6,5,4,2,4,0.01,0.107,0.182,0.407,0.508,0.661,0.631,0.824,0.946,0.965,0.042,1.211,1.521,2.803,3.866,4.761,4.789,4.366,4.754,3.408,,,,,,,,,88223
2023-12-05 16:14:09,2023-12-05 16:16:53,0,161.130.190.21,100,163,1,2023-12-05 16:16:54,R_2WBgeRJVohn1xDi,,,,,38.9361,-92.3056,anonymous,EN,45,67,51,74,1,2,3,4,5,4,5,4,3,2,2,1,33,55,79,46,5,4,3,2,74,56,53,78,46,61,95,12,"how i was able to really express myself with the many different options ","making sure i chose the right answer ",10,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,3,4,5,3,4,0.679,0.47,0.468,0.946,1,0.858,0.662,0.248,0.463,0.673,0.401,2.944,1.993,3.056,4.732,3.859,3.585,3.225,4.423,4.148,,,,,,,,,89818
2023-12-05 17:40:46,2023-12-05 17:49:47,0,161.130.137.35,100,540,1,2023-12-05 17:49:48,R_6r19laMbbvtHlGF,,,,,38.9361,-92.3056,anonymous,EN,69,10,60,100,5,4,4,5,4,2,1,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,70,55,40,100,3,3,3,2,60,56,35,100,60,30,50,100,"I liked how simple it was, there wasn't any questions about what I needed to do.",I had no challenges.,8,18,1,1,1,3,6,6,5,6,5,5,6,6,0.011,0.144,0.249,0.369,0.534,0.615,0.68,0.838,0.914,0.963,0.021,0.479,1.19,1.81,2.739,2.803,3.373,3.683,4.127,4.415,,,,,,,,,89175
2023-12-05 17:57:35,2023-12-05 18:07:49,0,161.130.189.197,100,613,1,2023-12-05 18:07:50,R_3elEaBaLjPpzIVj,,,,,38.9361,-92.3056,anonymous,EN,100,77,15,0,4,4,5,4,5,4,1,2,1,2,1,3,70,45,20,0,2,3,5,1,90,80,50,100,100,85,15,100,It was interesting seeing how people from 2018 answered.,Misread the last question on my first go through,6,19,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,5,4,4,1,5,0.046,0.145,0.259,0.355,0.48,0.592,0.685,0.766,0.827,0.897,0,0.444,0.923,1.387,1.887,2.063,2.901,3.563,4.028,4.387,,,,,,,,,88543
2023-12-05 18:30:48,2023-12-05 18:38:08,0,161.130.134.149,100,440,1,2023-12-05 18:38:09,R_21nOSX8A0Vtwgrs,,,,,39.1039,-92.2227,anonymous,EN,100,100,66,100,4,3,4,3,5,5,3,4,2,3,4,1,82,51,77,100,1,3,1,1,90,85,61,100,100,100,66,100,"I liked seeing the survey data from 2018. ","Thinking about what other people's opinions might be. ",3,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,5,3,2,2,3,0.037,0.092,0.258,0.366,0.485,0.504,0.659,0.786,0.889,0.979,0.056,0.38,0.915,1.331,2.162,2.556,2.521,2.458,3.113,4.176,,,,,,,,,89508
2023-12-05 18:38:13,2023-12-05 18:41:06,0,161.130.189.203,100,172,1,2023-12-05 18:41:06,R_2X5PtLe0iCIYayD,,,,,38.9361,-92.3056,anonymous,EN,100,84,79,60,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,69,82,81,81,4,4,4,4,85,85,84,82,81,81,83,87,a,a,10,18,1,4,2,4,5,5,5,5,4,4,4,3,0.636,0.546,0.4,0.9,0.619,0.328,0.697,0.845,0.942,0.988,1.604,1.689,5,1.09,2.154,3.132,2.168,3.076,2.4,2.245,,,,,,,,,88366
2023-12-05 18:37:09,2023-12-05 18:50:27,0,104.166.194.64,100,798,1,2023-12-05 18:50:28,R_2xD9F5OdDMl0M24,,,,,38.9933,-92.3078,anonymous,EN,23,12,49,100,4,4,4,3,5,5,3,3,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,12,10,49,100,3,4,3,1,24,44,51,100,5,3,48,100,It gave percents of what the general population thoughts were,"No challenges ",10,19,1,1,1,3,5,3,3,4,4,3,2,3,0.025,0.115,0.217,0.28,0.483,0.618,0.683,0.765,0.849,0.945,0.07,0.486,0.93,1.57,2.479,3.423,3.57,3.838,4.148,4.563,,,,,,,,,88458
2023-12-05 17:29:38,2023-12-05 18:57:22,0,161.130.190.27,100,5264,1,2023-12-05 18:57:23,R_2t5TRxaFXNOsn8R,,,,,38.9361,-92.3056,anonymous,EN,44,12,45,0,3,2,3,2,3,3,4,3,3,2,2,3,46,51,37,1,3,3,3,2,45,46,43,1,48,44,33,1,"I like how we got to change our answer at the end. I think it was interesting with how people change there mind with time. ","I was weird wrapping my head around how opinions change over time and ensuring how many people would agree. ",28,20,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,5,3,3,4,4,0.018,0.124,0.235,0.203,0.528,0.603,0.59,0.689,0.811,0.883,0.62,3.493,5,5,5,3.296,3.303,2.732,2.451,1.232,,,,,,,,,89233
2023-12-05 22:21:18,2023-12-05 22:30:29,0,161.130.190.17,100,550,1,2023-12-05 22:30:29,R_2EE6SjPDa8eB9Ki,,,,,38.9361,-92.3056,anonymous,EN,79,65,62,100,2,4,3,3,5,4,1,2,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,38,20,93,19,4,2,3,1,82,69,52,100,71,60,44,100,"I liked that I was able to see the publics opinion. ",Guessing what the populations opinion was in 2018.,9,18,2,1,1,2,4,6,5,3,3,3,1,4,0,0.114,0.218,0.351,0.525,0.631,0.676,0.785,0.766,0.939,0.049,0.599,1.162,2,3.113,2.359,2.923,4.077,4.282,4.38,,,,,,,,,88778
2023-12-05 22:20:19,2023-12-05 22:31:43,0,161.130.189.228,100,683,1,2023-12-05 22:31:43,R_aWd3PtR2bY1Xtzr,,,,,38.9361,-92.3056,anonymous,EN,50,81,100,100,4,4,5,5,4,5,3,4,3,5,3,5,61,81,100,100,3,2,1,1,100,100,100,100,60,80,100,100,asked my opinion and other perspectives on the topic,"i did not have any challenges. ",28,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,6,3,6,1,1,0.01,0.046,0.239,0.485,0.51,0.466,0.796,0.877,0.925,0.969,1.606,1.056,3.437,1.972,2.873,3.035,1.803,3.641,1.521,4.831,,,,,,,,,89246
2023-12-05 23:09:15,2023-12-05 23:36:38,0,161.130.189.213,100,1643,1,2023-12-05 23:36:39,R_1DSxrZ7b11UZVmK,,,,,38.9361,-92.3056,anonymous,EN,100,100,29,100,4,4,5,4,4,4,1,3,3,2,3,3,63,51,70,86,1,1,1,1,100,100,32,100,100,100,33,100,"The time comparison ",Nothing,4,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,1,2,1,3,0.006,0.034,0.244,0.268,0.496,0.662,0.668,0.744,0.875,0.883,0,0.838,1.732,1.408,1.31,1.535,2.268,2.028,2.634,2.099,,,,,,,,,89473
2023-12-06 00:01:35,2023-12-06 00:06:19,0,64.85.221.234,100,284,1,2023-12-06 00:06:20,R_1Gy9ZFThVO2cZJO,,,,,38.9361,-92.3056,anonymous,EN,33,40,62,100,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,61,65,79,97,4,2,1,1,54,50,44,76,61,42,86,79,"Comparing stats ","None ",11,18,1,1,1,4,4,3,2,2,3,4,3,2,0.57,0.521,0.703,0.535,0.61,0.631,0.582,0.78,0.832,0.923,0.007,0.268,0.81,1.303,2.324,4.761,4.12,3.768,3.225,2.901,,,,,,,,,89340
2023-12-06 01:36:39,2023-12-06 01:54:00,0,161.130.189.225,100,1041,1,2023-12-06 01:54:01,R_2OHCcNf1vVoER87,,,,,38.9361,-92.3056,anonymous,EN,100,100,10,100,3,3,5,3,4,5,3,2,4,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,47,83,53,100,2,3,5,1,73,88,19,100,100,100,10,100,I liked the little slide bar and the fact that after I estimated 2018 percentages I was shown the actual numbers.,I wasn't sure how much people would agree with the statements today or in 2018. I also don't really know how solving ethical problems works.,6,18,2,2,1,5,6,3,3,3,6,2,1,4,0.024,0.048,0.2,0.37,0.566,0.318,0.642,0.804,0.866,0.918,0.048,2.231,3.668,4.308,4.689,3.125,3.337,4.654,4.921,3.597,,,,,,,,,88963
2023-12-06 09:05:40,2023-12-06 09:10:22,0,216.106.42.142,100,281,1,2023-12-06 09:10:23,R_3ESVkW3eSqlkWls,,,,,38.9933,-92.3078,anonymous,EN,89,45,100,99,3,3,3,3,3,3,3,3,3,3,3,3,81,87,100,97,3,3,4,1,72,61,89,96,78,86,100,100,The stats.,Agreeness,29,20,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,4,4,4,4,4,0.03,0.123,0.206,0.307,0.492,0.604,0.79,0.741,0.879,0.893,0.331,2.014,5,5,5,5,5,5,5,5,,,,,,,,,89009
2023-12-06 09:00:18,2023-12-06 09:21:48,0,161.130.189.219,100,1290,1,2023-12-06 09:21:48,R_2bHlHy12JETAX4q,,,,,38.9361,-92.3056,anonymous,EN,89,73,17,100,4,4,4,3,4,2,2,3,4,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,88,81,13,100,2,3,4,1,66,59,21,97,82,77,10,100,"i liked seeing how the rest of the public viewed the questions. ","seeing my opinion versus others. ",8,18,1,1,1,4,4,4,3,4,3,3,2,4,0.104,0.193,0.283,0.372,0.51,0.23,0.5,0.337,0.738,0.842,0.169,1.042,1.472,2.162,3.852,3,3.486,1.873,4.451,3.824,,,,,,,,,88703
2023-12-06 10:06:19,2023-12-06 10:13:33,0,159.251.12.70,100,433,1,2023-12-06 10:13:33,R_rf3j4OZX7KHjBq9,,,,,38.6433,-90.2575,anonymous,EN,47,49,0,100,3,3,3,3,3,3,3,3,3,3,3,3,54,82,21,5,1,1,1,1,44,76,5,1,52,57,0,100,I liked seeing how opinions differed throughout the years.,Trying to predict what people thought in 2018.,11,20,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,3,4,3,3,3,0.039,0.131,0.259,0.377,0.521,0.565,0.677,0.801,0.889,0.982,0.338,2.789,5,5,5,5,5,5,5,5,,,,,,,,,88235
2023-12-05 10:14:02,2023-12-06 10:41:24,0,161.130.190.18,100,88042,1,2023-12-06 10:41:25,R_21HcLjE2s0CJLfD,,,,,38.9361,-92.3056,anonymous,EN,42,63,35,0,3,3,3,3,3,3,3,3,3,3,3,3,30,76,64,100,3,3,3,3,68,81,83,100,22,54,37,100,It was simple,Nothing was really challenging,8,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,5,5,5,1,6,0.011,0.094,0.218,0.334,0.534,0.59,0.619,0.788,0.781,0.939,0,0.231,1.027,1.668,2.407,0.625,1.569,1.337,1.351,1.527,,,,,,,,,88204
2023-12-06 10:47:33,2023-12-06 10:55:24,0,173.26.222.86,100,470,1,2023-12-06 10:55:24,R_b1qGrYbNaqutmPn,,,,,38.9361,-92.3056,anonymous,EN,81,58,0,100,2,4,4,3,4,5,2,3,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,80,60,0,100,3,2,2,1,65,70,49,100,43,58,0,100,not much,none,9,21,1,1,2,5,6,6,6,6,3,4,3,5,0.028,0.093,0.224,0.413,0.511,0.592,0.675,0.796,0.839,0.956,0.07,0.324,0.655,0.894,1.873,2.317,2.887,3.134,4.218,4.606,,,,,,,,,89228
2023-12-06 11:32:24,2023-12-06 11:50:07,0,161.130.189.194,100,1063,1,2023-12-06 11:50:08,R_2E6TYcn1bCKGB3n,,,,,38.9361,-92.3056,anonymous,EN,100,100,0,100,4,3,5,4,2,5,4,3,3,3,1,1,61,40,71,100,1,3,1,1,91,92,50,100,100,100,2,100,It was very straight forward and wasn't overly complicated or long,"Some of the answers I thought of were ambiguous. ",3,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,4,2,4,3,4,0.001,0.046,0.217,0.315,0.508,0.42,0.592,0.761,0.865,0.966,0.007,0.183,1.035,0.655,1.5,1.57,2.43,2.458,3.585,3.761,,,,,,,,,89462
2023-12-06 12:00:07,2023-12-06 12:09:17,0,161.130.189.213,100,549,1,2023-12-06 12:09:17,R_1poODXuLPYJHyxa,,,,,38.9361,-92.3056,anonymous,EN,91,45,80,100,4,4,4,5,5,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,71,82,12,100,4,4,5,1,61,68,26,100,85,51,59,100,"I liked how there was a variety of questions and how most of them related to very popular and controversial topics that get talked about today. ","I don't think some of the questions were descriptive enough to answer to my best ability. ",10,19,2,1,1,1,4,4,2,3,5,6,1,6,0.045,0.11,0.272,0.359,0.489,0.573,0.675,0.766,0.756,0.925,0.021,0.148,0.775,0.824,2.535,2.282,3.19,3.352,3.746,3.972,,,,,,,,,89749
2023-12-06 12:04:07,2023-12-06 12:12:07,0,161.130.189.223,100,480,1,2023-12-06 12:12:08,R_3oAsfHxE1A42A5i,,,,,38.9361,-92.3056,anonymous,EN,49,84,12,100,4,4,4,4,5,5,1,1,2,4,2,3,51,50,29,100,1,3,4,1,81,91,81,100,82,82,82,100,Showed what American thought in the 2018 study,Didn't have any,8,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,6,5,5,2,5,0.011,0.111,0.231,0.292,0.523,0.597,0.724,0.789,0.87,0.956,0,0.352,1.296,1.542,1.958,2.62,2.944,3.261,3.549,3.923,,,,,,,,,88197
2023-12-06 12:12:03,2023-12-06 12:14:56,0,161.130.189.235,100,173,1,2023-12-06 12:14:57,R_1i9vXU6ulvKgT7n,,,,,38.9361,-92.3056,anonymous,EN,52,44,78,83,2,2,3,2,4,3,3,2,2,4,4,3,88,84,63,71,2,4,3,4,84,85,18,22,57,65,50,84,The specific scroll numbers,"Remembering and separating the years of context ",7,20,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,4,4,4,4,4,0.6,0.606,0.628,0.612,0.615,0.652,0.643,0.689,0.671,0.674,3.646,3.6,3.508,3.538,3.538,3.492,3.338,3.292,3.508,3.277,,,,,,,,,88439
2023-12-06 12:28:42,2023-12-06 12:32:55,0,161.130.189.225,100,253,1,2023-12-06 12:32:55,R_d7pibNjQeoHFJ3H,,,,,38.9361,-92.3056,anonymous,EN,73,54,32,80,3,2,3,4,3,3,3,4,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,78,52,34,100,1,1,2,1,91,56,38,100,84,67,69,73,it was attentive,I had none,8,20,1,1,2,3,2,3,4,3,4,4,5,4,0.607,0.648,0.462,0.276,1,0.304,0.649,0.538,0.597,0.203,4.648,3.169,2.782,2.57,3.134,2.824,2.254,3.81,2.556,3.634,,,,,,,,,88249
2023-12-05 12:35:09,2023-12-06 13:05:32,0,161.130.190.23,100,88222,1,2023-12-06 13:05:33,R_eFqSsy0YN4aEuAN,,,,,38.9361,-92.3056,anonymous,EN,72,37,49,28,2,2,3,2,3,3,1,3,3,2,3,4,31,29,49,96,3,4,4,4,84,83,80,82,55,43,67,65,I enjoyed how it was very involved and made me take things into perspective.,Understanding some of those facts were difficult to comprehend.,8,20,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,1,3,4,3,2,0.089,0.179,0.263,0.382,0.506,0.308,0.311,0.12,0.196,0.062,0.923,0.472,0.317,0.169,1.732,0.324,0.423,0.331,0.085,2.401,,,,,,,,,89316
2023-12-06 13:07:17,2023-12-06 13:25:51,0,161.130.190.28,100,1113,1,2023-12-06 13:25:51,R_3QMBM8duOjCvH8w,,,,,38.9361,-92.3056,anonymous,EN,80,70,40,100,4,4,3,3,4,5,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,75,61,61,92,1,1,1,1,62,51,40,91,92,85,16,100,"It was opinion based and gave facts about things that actually happens in the world. Also it gave the percentage of other people's opinions on things that are happing now in society. ","I had no challenges. ",,18,2,2,1,4,4,4,4,5,4,6,6,5,0.9,0.325,0.16,1,0.085,1,0.481,0.805,0.354,1,0.998,3.561,5,5,5,5,5,5,5,5,,,,,,,,,89231
2023-12-06 13:41:43,2023-12-06 14:03:44,0,35.144.39.175,100,1321,1,2023-12-06 14:03:45,R_27xOzVS05vczYtB,,,,,38.9933,-92.3078,anonymous,EN,63,20,100,100,4,3,4,3,2,1,2,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,91,100,33,100,5,4,1,1,61,71,29,100,31,19,100,100,"was very cool to see the 2018 results ","had none ",10,21,1,1,3,2,2,5,2,6,6,6,6,5,0.034,0.139,0.289,0.403,0.531,0.548,0.654,0.755,0.856,0.951,0.028,0.113,0.979,1.345,2.127,1.965,2.986,3.972,4.394,4.852,,,,,,,,,89161
2023-12-06 14:38:19,2023-12-06 14:42:34,0,153.33.191.22,100,254,1,2023-12-06 14:42:34,R_3GwFsvxMdeRc4am,,,,,38.9361,-92.3056,anonymous,EN,46,61,42,65,3,3,3,3,3,3,3,3,3,3,3,3,53,50,50,68,3,3,3,3,47,54,48,57,50,55,48,58,"It gave me a new perspective on different standpoints. ","No challenges ",8,19,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,3,4,0.027,0.12,0.248,0.369,0.494,0.58,0.659,0.772,0.773,0.937,0.099,2.768,5,5,5,5,1.972,4.303,1.718,3.711,,,,,,,,,88719
2023-12-06 14:31:59,2023-12-06 15:01:58,0,161.130.189.234,100,1799,1,2023-12-06 15:02:00,R_Z9372A5aGbDB3Fv,,,,,38.9361,-92.3056,anonymous,EN,63,83,62,100,1,3,2,1,3,4,5,4,5,4,5,4,66,63,56,89,4,4,3,1,68,67,60,87,69,76,57,92,Nothing,Nothing,29,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5,5,3,4,4,0.014,0.117,0.223,0.299,0.497,0.563,0.718,0.818,0.828,0.932,0.049,3.014,5,5,5,5,5,5,5,5,,,,,,,,,89302
2023-12-06 15:19:32,2023-12-06 15:27:14,0,173.230.76.24,100,462,1,2023-12-06 15:27:15,R_1rHSnByqesdlIR1,,,,,38.9361,-92.3056,anonymous,EN,70,56,50,77,4,4,4,2,2,4,3,4,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,91,100,100,100,4,5,5,1,100,100,100,100,84,96,75,100,"I liked how it asked my opinion on things and showed the statistics of years before. "," I did not have any challenges",8,19,2,1,2,2,4,4,3,5,5,1,1,3,0.034,0.205,0.287,0.434,0.488,0.639,0.632,0.67,0.735,0.904,0.6,3.749,3.918,0.955,3.552,2.273,3.321,2.938,4.769,4.482,,,,,,,,,88409
2023-12-06 15:41:57,2023-12-06 15:51:36,0,104.166.206.88,100,579,1,2023-12-06 15:51:37,R_24A7fp6Z589zf6O,,,,,38.9933,-92.3078,anonymous,EN,89,100,50,100,4,4,4,4,4,4,3,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,85,100,50,100,1,3,2,1,92,61,52,100,67,73,50,100,I liked the topics that the questions touched on.,I had no real challenges,5,19,1,5,2,3,3,4,3,3,4,4,3,4,0.026,0.073,0.204,0.336,0.512,0.635,0.681,0.734,0.812,0.904,0.189,3.055,5,5,5,1.865,2.752,2.28,3.062,3.999,,,,,,,,,89506
2023-12-06 15:44:43,2023-12-06 16:08:30,0,161.130.189.220,100,1427,1,2023-12-06 16:08:31,R_1i3CiuVRGjXkmsp,,,,,38.9361,-92.3056,anonymous,EN,77,50,38,100,3,3,4,4,5,5,1,1,3,4,4,4,90,50,42,100,2,1,4,2,69,80,80,99,86,50,43,100,It re-evaluated my opinion and the American public's opinions on topics that are very important in the US.,I sometimes second guessed myself if i actually agreed or disagreed with something.,8,19,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,4,4,5,3,4,0.907,0.328,0.152,0.376,0.524,0.434,0.814,0.824,0.83,0.825,0.739,3.127,2.035,3.225,2.113,1.789,2.176,2.669,3.07,4.254,,,,,,,,,89410
2023-12-06 16:04:45,2023-12-06 16:22:31,0,161.130.189.221,100,1066,1,2023-12-06 16:22:32,R_3O1ZQEQY0hoWZz4,,,,,38.9361,-92.3056,anonymous,EN,100,100,15,100,4,4,5,4,5,5,1,2,2,3,4,3,60,70,40,100,1,2,4,1,81,81,60,100,100,100,13,100,It was interesting to see what people's perspectives were 5 years ago on issues that are still very prevalent and often talked about.,I didn't have any challenges with the exercise as I am pretty open about my thoughts on the previous topics.,7,18,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,6,6,4,6,3,5,0.038,0.163,0.242,0.356,0.477,0.56,0.656,0.752,0.853,0.892,0.153,2.913,1.167,1.167,2.772,2.631,3.469,3.646,4.068,4.322,,,,,,,,,88558
2023-12-06 16:59:06,2023-12-06 17:12:44,0,216.106.53.252,100,818,1,2023-12-06 17:12:45,R_1kGoqfBtUjfRkoL,,,,,38.9361,-92.3056,anonymous,EN,94,82,7,100,4,4,4,4,5,5,2,2,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,94,85,6,100,4,2,4,1,92,73,35,100,100,88,9,100,"I liked that it was both about my personal input as well as understanding the input of others. ","I got slightly confused with some wordage of things. ",9,21,2,"1,3",4,5,3,4,4,4,3,4,3,5,0.015,0.065,0.241,0.362,0.504,0.617,0.68,0.759,0.849,0.968,0.014,0.056,0.866,0.725,1.085,2.007,3.169,3.289,3.796,4.437,,,,,,,,,89808
2023-12-06 17:10:42,2023-12-06 17:28:31,0,161.130.189.218,100,1068,1,2023-12-06 17:28:32,R_2xMe9lHcdTTS89M,,,,,38.9361,-92.3056,anonymous,EN,55,15,50,100,3,3,3,4,4,4,2,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,65,50,21,88,3,2,2,1,55,46,44,100,42,26,33,100,"I liked being able to see the publics answers, too. And in relation to mine.",Not having a ton of knowledge in each in each category so it made it hard to scale my answer.,11,19,2,1,1,4,5,4,4,4,3,2,3,4,0.03,0.106,0.261,0.386,0.487,0.628,0.737,0.81,0.813,0.893,0.028,0.275,1.007,1.655,2.148,4.12,2.775,2.331,4.31,4.93,,,,,,,,,88929
2023-12-06 17:24:17,2023-12-06 17:29:04,0,161.130.190.27,100,286,1,2023-12-06 17:29:04,R_2ayLvSxCiDWBsvx,,,,,38.9361,-92.3056,anonymous,EN,50,51,50,51,3,3,3,3,3,3,3,3,3,3,3,3,50,51,51,51,3,3,3,3,50,51,50,50,50,51,49,52,everything,stress,8,18,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,3,4,4,4,4,0.431,0.462,0.508,0.51,0.508,0.469,0.469,0.568,0.359,0.315,3.099,3.085,3.148,3.176,3.176,2.676,2.57,2.451,2.43,2.634,,,,,,,,,89533
2023-12-06 17:29:34,2023-12-06 17:34:24,0,173.31.196.103,100,290,1,2023-12-06 17:34:25,R_dhQarc9MbKFUHND,,,,,38.9361,-92.3056,anonymous,EN,30,66,65,88,3,3,3,3,3,3,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,48,32,61,82,3,3,2,3,48,36,64,59,42,51,61,71,The layout was easy to understand,None,7,20,1,1,3,3,5,5,5,5,5,4,4,5,0.014,0.059,0.201,0.244,0.507,0.589,0.656,0.745,0.855,0.942,0.014,0.535,1.141,1.81,2.887,4.07,3.93,3.394,3.979,4.415,,,,,,,,,88320
